train_loss,step,epoch
0.02850370854139328,5849,58
0.012910246849060059,5899,58
0.02884574793279171,5949,59
0.013302192091941833,5999,59
0.03186458721756935,6049,60
0.01468853559345007,6099,60
0.02908914163708687,6149,61
0.013146302662789822,6199,61
0.0321216806769371,6249,62
0.013530419208109379,6299,62
0.03047175332903862,6349,63
0.012496257200837135,6399,63
0.030990561470389366,6449,64
0.01358756609261036,6499,64
0.03049596957862377,6549,65
0.01280582882463932,6599,65
0.029615800827741623,6649,66
0.012616720050573349,6699,66
0.027967730537056923,6749,67
0.012963300570845604,6799,67
0.028930410742759705,6849,68
0.012463598512113094,6899,68
0.028475042432546616,6949,69
0.014551158994436264,6999,69
0.0297460425645113,7049,70
0.013685135170817375,7099,70
0.030222726985812187,7149,71
0.01573179103434086,7199,71
0.028504975140094757,7249,72
0.01270290743559599,7299,72
0.02876339666545391,7349,73
0.013048505410552025,7399,73
0.02833922952413559,7449,74
0.012567573226988316,7499,74
0.028424717485904694,7549,75
0.012870756909251213,7599,75
0.027426743879914284,7649,76
0.012872022576630116,7699,76
0.02944137528538704,7749,77
0.01412223745137453,7799,77
0.0266928281635046,7849,78
0.012711966410279274,7899,78
0.02880781888961792,7949,79
0.01321991067379713,7999,79
0.0264199860394001,8049,80
0.013149747624993324,8099,80
0.026095567271113396,8149,81
0.013573183678090572,8199,81
0.026142923161387444,8249,82
0.013369398191571236,8299,82
0.0261921975761652,8349,83
0.012612754479050636,8399,83
0.027778707444667816,8449,84
0.013189459219574928,8499,84
0.026383288204669952,8549,85
0.012616626918315887,8599,85
0.02703986130654812,8649,86
0.013065534643828869,8699,86
0.026982033625245094,8749,87
0.013680175878107548,8799,87
0.02805359475314617,8849,88
0.01267047319561243,8899,88
0.026430729776620865,8949,89
0.012204163707792759,8999,89
0.026109831407666206,9049,90
0.012674789875745773,9099,90
0.027762455865740776,9149,91
0.013672677800059319,9199,91
0.02657679095864296,9249,92
0.012651284225285053,9299,92
0.027561528608202934,9349,93
0.012521058320999146,9399,93
0.026833077892661095,9449,94
0.012382603250443935,9499,94
0.02515261434018612,9549,95
0.012932336889207363,9599,95
0.025305254384875298,9649,96
0.012365637347102165,9699,96
0.025036804378032684,9749,97
0.01262329239398241,9799,97
0.026212837547063828,9849,98
0.01477117370814085,9899,98
0.026377083733677864,9949,99
0.01392069086432457,9999,99
0.025224141776561737,10049,100
0.012687509879469872,10099,100
0.025552792474627495,10149,101
0.013642573729157448,10199,101
0.025139791890978813,10249,102
0.013071831315755844,10299,102
0.024974988773465157,10349,103
0.012557366862893105,10399,103
0.026391688734292984,10449,104
0.01383920293301344,10499,104
0.02733702026307583,10549,105
0.012767189182341099,10599,105
0.026453383266925812,10649,106
0.01282641850411892,10699,106
0.025271454825997353,10749,107
0.014145384542644024,10799,107
0.02488786354660988,10849,108
0.012559880502521992,10899,108
0.02455185353755951,10949,109
0.01260748878121376,10999,109
0.024888478219509125,11049,110
0.012986717745661736,11099,110
0.024836989119648933,11149,111
0.013323175720870495,11199,111
0.024591026827692986,11249,112
0.013332298956811428,11299,112
0.025841938331723213,11349,113
0.012610841542482376,11399,113
0.024262122809886932,11449,114
0.012722589075565338,11499,114
0.025236407294869423,11549,115
0.013220001943409443,11599,115
0.02476237155497074,11649,116
0.013053907081484795,11699,116
0.024824047461152077,11749,117
0.012377679347991943,11799,117
0.024378636851906776,11849,118
0.01243038009852171,11899,118
0.026458485051989555,11949,119
0.012396154925227165,11999,119
0.025478415191173553,12049,120
0.012696711346507072,12099,120
0.023946627974510193,12149,121
0.012411647476255894,12199,121
0.02479427680373192,12249,122
0.013193206861615181,12299,122
0.024672579020261765,12349,123
0.012705518864095211,12399,123
0.024305203929543495,12449,124
0.012463537976145744,12499,124
0.025858251377940178,12549,125
0.012585175223648548,12599,125
0.02551591768860817,12649,126
0.014127489179372787,12699,126
0.027959881350398064,12749,127
0.013556295074522495,12799,127
0.02483314648270607,12849,128
0.012527618557214737,12899,128
0.02467186003923416,12949,129
0.013644167222082615,12999,129
0.025115396827459335,13049,130
0.012352686375379562,13099,130
0.025974174961447716,13149,131
0.012563023716211319,13199,131
0.023197771981358528,13249,132
0.01231177244335413,13299,132
0.02365156076848507,13349,133
0.012307998724281788,13399,133
0.022959759458899498,13449,134
0.01363523118197918,13499,134
0.023572828620672226,13549,135
0.012531992979347706,13599,135
0.025406869128346443,13649,136
0.012599269859492779,13699,136
0.022780191153287888,13749,137
0.012692851014435291,13799,137
0.023736899718642235,13849,138
0.012691417708992958,13899,138
0.024809766560792923,13949,139
0.014077120460569859,13999,139
0.023215031251311302,14049,140
0.012480217032134533,14099,140
0.02263922058045864,14149,141
0.014700456522405148,14199,141
0.022891515865921974,14249,142
0.012062744237482548,14299,142
0.0228668712079525,14349,143
0.012916703708469868,14399,143
0.022278741002082825,14449,144
0.012131608091294765,14499,144
0.02264152280986309,14549,145
0.012099802494049072,14599,145
0.026667024940252304,14649,146
0.012212615460157394,14699,146
0.021970758214592934,14749,147
0.012434343807399273,14799,147
0.02274375408887863,14849,148
0.012278756126761436,14899,148
0.023262878879904747,14949,149
0.012191428802907467,14999,149
0.026994826272130013,15049,150
0.012132112868130207,15099,150
0.022474832832813263,15149,151
0.012572447769343853,15199,151
0.0230154637247324,15249,152
0.013177360408008099,15299,152
0.025466013699769974,15349,153
0.012122370302677155,15399,153
0.022537503391504288,15449,154
0.012142954394221306,15499,154
0.022289970889687538,15549,155
0.012158878147602081,15599,155
0.02186209335923195,15649,156
0.012544799596071243,15699,156
0.021904734894633293,15749,157
0.0143722053617239,15799,157
0.022182142361998558,15849,158
0.012267230078577995,15899,158
0.023111892864108086,15949,159
0.012173001654446125,15999,159
0.022212909534573555,16049,160
0.012202211655676365,16099,160
0.022949233651161194,16149,161
0.012187942862510681,16199,161
0.02221420779824257,16249,162
0.012406042777001858,16299,162
0.021972808986902237,16349,163
0.012257793918251991,16399,163
0.022234180942177773,16449,164
0.012216335162520409,16499,164
0.023190680891275406,16549,165
0.012662521563470364,16599,165
0.02080734446644783,16649,166
0.012257262133061886,16699,166
0.02136974409222603,16749,167
0.012597276829183102,16799,167
0.021800938993692398,16849,168
0.012080678716301918,16899,168
0.022246118634939194,16949,169
0.012306553311645985,16999,169
0.022097066044807434,17049,170
0.012393825687468052,17099,170
0.02313089743256569,17149,171
0.01198217086493969,17199,171
0.021513694897294044,17249,172
0.011906667612493038,17299,172
0.02286943979561329,17349,173
0.012253359891474247,17399,173
0.020509300753474236,17449,174
0.011951173655688763,17499,174
0.023576514795422554,17549,175
0.012629811652004719,17599,175
0.021495487540960312,17649,176
0.01209944300353527,17699,176
0.02064482308924198,17749,177
0.012416638433933258,17799,177
0.02066616527736187,17849,178
0.012104237452149391,17899,178
0.02106931433081627,17949,179
0.01287817768752575,17999,179
0.02022099867463112,18049,180
0.012111451476812363,18099,180
0.02350006252527237,18149,181
0.011735198087990284,18199,181
0.02123665064573288,18249,182
0.011877719312906265,18299,182
0.020856931805610657,18349,183
0.012412706390023232,18399,183
0.02023017406463623,18449,184
0.01214664801955223,18499,184
0.02217920497059822,18549,185
0.012245110236108303,18599,185
0.020833447575569153,18649,186
0.012994114309549332,18699,186
0.021027902141213417,18749,187
0.012029148638248444,18799,187
0.023304393514990807,18849,188
0.012056352570652962,18899,188
0.02168787270784378,18949,189
0.012358324602246284,18999,189
0.020342860370874405,19049,190
0.012036459520459175,19099,190
0.021566009148955345,19149,191
0.013024828396737576,19199,191
0.022839974611997604,19249,192
0.012229208834469318,19299,192
0.02175576612353325,19349,193
0.012656807899475098,19399,193
0.020610228180885315,19449,194
0.011835889890789986,19499,194
0.02216009609401226,19549,195
0.012719930149614811,19599,195
0.019602445885539055,19649,196
0.011873457580804825,19699,196
0.02347891591489315,19749,197
0.012054434977471828,19799,197
0.020888928323984146,19849,198
0.012077251449227333,19899,198
0.019946051761507988,19949,199
0.01213138923048973,19999,199
